Content.Data;Content.Grupo;Content.Subgrupo;Content.Natureza;Content.FORNECEDOR;Content.Entrada (R$);Content.Saída (R$);Content.Histórico;Name;;;;;
02/09/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,10;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
02/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon5;;;;;
02/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;COMUNICACAO IMPRESSA;0,00;-1970,00;Pix enviado para Grafica E Editora Comunicacao Impressa Ltda;FluxoLifecon7;;;;;
02/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;M A M X SERVICOS GRAFICOS LTDA;0,00;-670,00;Pix enviado para M A M X Servicos Graficos Ltda 4okz8ft400zz3mu7aqubdu8oth8vkqje9n3;FluxoLifecon7;;;;;
02/09/2025;NORTHSIDE;CUSTO DO ATIVO;ASSESSORIA TÉCNICA;MARS ENGENHARIA LTDA;0,00;-6000,00;Pix enviado para Mars Engenharia Ltda;FluxoLifecon7;;;;;
02/09/2025;NORTHSIDE;CUSTO DO ATIVO;DESPESAS INICIAIS (CALCAMENTO, JARDINAMENTO, LIGACAO DE AGUA E ENERGIA ENTRE OUTROS);MOUTINHO E CIA LTDA;0,00;-1137,39;Pix enviado para Moutinho & Cia Ltda;FluxoLifecon7;;;;;
02/09/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;0,00;-1100,00;Pix enviado para Agata Participacoes Ltda;FluxoLifecon7;;;;;
02/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,90;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
03/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
03/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
03/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,78;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
04/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
04/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,72;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
05/09/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-570,00;Pix enviado para Antonovicz Contadores Ltda;FluxoAgata;;;;;
05/09/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-900,00;Pix enviado para Bariloche Engenharia Civil Ltda;FluxoAgata;;;;;
05/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
05/09/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;Pix enviado para David Dombroski Kubitz;FluxoAgata;;;;;
05/09/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1923,34;Pix enviado para Karina Saldanha Abrahao ;FluxoAgata;;;;;
05/09/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS LIFECON (SAIDA);LIFECON;6000,00;0,00;Pix recebido de LIFECON PARTICIPACOES LTDA;FluxoAgata;;;;;
05/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
05/09/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;900,00;0,00;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);FluxoBariloche;;;;;
05/09/2025;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-2127,71;Pix enviado para Antonovicz Contadores Ltda;FluxoLifecon7;;;;;
05/09/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COMUSA;0,00;-57,86;Pix enviado para Comusa - Servicos De Agua E Esgoto De Novo Hamburgo tTHwbiZChyF2fG4yGl9AhUrUYZ;FluxoLifecon7;;;;;
05/09/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);MUNICIPIO DE NOVO HAMBURGO;0,00;-3477,42;Pix enviado para Municipio De Novo Hamburgo 88254875000160001040000000160290362;FluxoLifecon7;;;;;
05/09/2025;NORTHSIDE;CUSTO DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);MUNICIPIO DE NOVO HAMBURGO;0,00;-1223,57;Pix enviado para Municipio De Novo Hamburgo 88254875000160001040000000160315112;FluxoLifecon7;;;;;
05/09/2025;NORTHSIDE;RECEITA DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL;0,00;-4982,31;RET;FluxoLifecon7;;;;;
05/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;SO ARTE COMUNICACAO VISUAL LTDA;0,00;-3000,00;Pix enviado para So Arte Comunicacao Visual Ltda;FluxoLifecon7;;;;;
05/09/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;0,00;-6000,00;Pix enviado para Agata Participacoes Ltda;FluxoLifecon7;;;;;
05/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,69;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
06/09/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COPEL;0,00;-47,26;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
06/09/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-52,33;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
06/09/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;COPEL;0,00;-48,37;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
06/09/2025;BARILOCHE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;SANEPAR;0,00;-52,33;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;FluxoBariloche;;;;;
06/09/2025;BARILOCHE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-645,00;ASSESSORIA CONTÁBIL;FluxoBariloche;;;;;
06/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,66;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
07/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,53;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
08/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
08/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,51;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
09/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
09/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,75;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
10/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
10/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,64;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
11/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
11/09/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE INFRAESTRUTURA;RUPPENTHAL ENG. E CONST. LTDA;0,00;-79578,36;;FluxoLifecon7;;;;;
11/09/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE INFRAESTRUTURA;RUPPENTHAL ENG. E CONST. LTDA;0,00;-47990,15;;FluxoLifecon7;;;;;
11/09/2025;NORTHSIDE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (SAIDA);AGATA PARTICIPACOES LTDA;100000,00;0,00;;FluxoLifecon7;;;;;
11/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,78;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
12/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,04;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
12/09/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-1,40;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
12/09/2025;NORTHSIDE;RECEITA DO ATIVO;RECEITAS DE VENDA DE IMÓVEIS;SAMUEL HICKMANN;17384,80;0,00;RECEITAS DE VENDA DE IMÓVEIS;FluxoLifecon5;;;;;
12/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,41;0,00;;FluxoLifecon7;;;;;
13/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,03;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
13/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,50;0,00;;FluxoLifecon7;;;;;
14/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
14/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,51;0,00;;FluxoLifecon7;;;;;
15/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,13;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
15/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;FACEBOOK META ADDS;0,00;-600,00;;FluxoLifecon7;;;;;
15/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;KIMBERLLY PITZ;0,00;-300,00;;FluxoLifecon7;;;;;
15/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,88;0,00;;FluxoLifecon7;;;;;
16/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,18;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
16/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
16/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,80;0,00;;FluxoLifecon7;;;;;
17/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,21;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
17/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,86;0,00;;FluxoLifecon7;;;;;
18/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,28;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
18/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,86;0,00;;FluxoLifecon7;;;;;
19/09/2025;ÁGATA;FINANCEIRO;TRANSF. ENTRE CONTAS BARILOCHE (SAIDA);BARILOCHE;0,00;-5000,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoAgata;;;;;
19/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,29;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
19/09/2025;BARILOCHE;FINANCEIRO;OUTRAS RECEITAS FINANCEIRAS;MADEIREIRA STA. CANDIDA;58,30;0,00;DEVOLUÇÃO DE FORNECEDORES;FluxoBariloche;;;;;
19/09/2025;BARILOCHE;CUSTO DO ATIVO;MURO DE CONTENÇÃO;DGRAU;0,00;-650,00;MURO DE CONTENÇÃO;FluxoBariloche;;;;;
19/09/2025;BARILOCHE;CUSTO DO ATIVO;FORNECIMENTO DE MATERIAL;MADEIREIRA STA. CANDIDA;0,00;-3275,30;FORNECIMENTO DE MATERIAL;FluxoBariloche;;;;;
19/09/2025;BARILOCHE;FINANCEIRO;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);ÁGATA;5000,00;0,00;TRANSF. ENTRE CONTAS ÁGATA (ENTRADA);FluxoBariloche;;;;;
19/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;M A M X SERVICOS GRAFICOS LTDA;0,00;-670,00;;FluxoLifecon7;;;;;
19/09/2025;NORTHSIDE;CUSTO DO ATIVO;DESPESAS INICIAIS (CALCAMENTO, JARDINAMENTO, LIGACAO DE AGUA E ENERGIA ENTRE OUTROS);MOUTINHO E CIA LTDA;0,00;-227,00;;FluxoLifecon7;;;;;
19/09/2025;NORTHSIDE;RECEITA DO ATIVO;IMPOSTOS (ISSQN, IRRF RETIDO FONTE E OUTROS);RECEITA FEDERAL;0,00;-695,39;RET;FluxoLifecon7;;;;;
19/09/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;RGE;0,00;-118,40;;FluxoLifecon7;;;;;
19/09/2025;NORTHSIDE;CUSTO DO ATIVO;CONSUMO DE ÁGUA E ENERGIA ELÉTRICA;RGE;0,00;-134,76;;FluxoLifecon7;;;;;
19/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,81;0,00;;FluxoLifecon7;;;;;
20/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,10;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
20/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
21/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,15;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
22/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,32;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
22/09/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;RONDA SECURITY LTDA;0,00;-98,50;;FluxoLifecon7;;;;;
22/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,84;0,00;;FluxoLifecon7;;;;;
23/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,38;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
23/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
23/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,78;0,00;;FluxoLifecon7;;;;;
24/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,45;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
24/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,84;0,00;;FluxoLifecon7;;;;;
25/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,45;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
25/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
25/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;RAFAEL GRABOSKI;0,00;-1000,00;;FluxoLifecon7;;;;;
25/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;STUDIO 360 TOUR PUBLICIDADE LTDA.;0,00;-270,00;;FluxoLifecon7;;;;;
25/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,79;0,00;;FluxoLifecon7;;;;;
26/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,47;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
26/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
26/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,81;0,00;;FluxoLifecon7;;;;;
27/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,27;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
28/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,20;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
28/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
29/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,57;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
29/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
29/09/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;FERRO NOBRE;0,00;-15000,00;FALTA ULTIMA NF 100K ;FluxoLifecon7;;;;;
29/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;M2 DIGITAL;0,00;-2700,00;;FluxoLifecon7;;;;;
29/09/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;RAQUEL CELONI DOMBROSKI;0,00;-658,00;CAMERA MONITORAMENTO PAGO MERCADO LIVRE;FluxoLifecon7;;;;;
29/09/2025;NORTHSIDE;CUSTO DO ATIVO;MARKETING;SO ARTE COMUNICACAO VISUAL LTDA;0,00;-3000,00;;FluxoLifecon7;;;;;
29/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,77;0,00;;FluxoLifecon7;;;;;
30/09/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,69;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
30/09/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
30/09/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,54;0,00;;FluxoLifecon7;;;;;
01/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,63;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
01/10/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA DE INFORMÁTICA;ESTÚDIO MX;0,00;-1923,34;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
01/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
01/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,50;0,00;;FluxoLifecon7;;;;;
02/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,66;0,00;VALOR DE RENDIMENTO REMUNERA+;FluxoAgata;;;;;
02/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
02/10/2025;NORTHSIDE;ADMINISTRAÇÃO;TAXAS BANCÁRIAS;ITAÚ;0,00;-79,00;TAXAS BANCÁRIAS;FluxoLifecon5;;;;;
02/10/2025;NORTHSIDE;RECEITA DO ATIVO;RECEITA APLICAÇÕES FINANCEIRAS;ITAÚ;0,03;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoLifecon5;;;;;
02/10/2025;NORTHSIDE;CUSTO DO ATIVO;OBRAS DE EDIFICAÇÕES;MGS CONSTRUTORA;0,00;-8750,00;Pix enviado para Mgs Contrutora Ltda;FluxoLifecon7;;;;;
02/10/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;TIM S A;0,00;-92,99;Pix enviado para Tim S A B015566809517;FluxoLifecon7;;;;;
02/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,54;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
03/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,76;0,00;;FluxoAgata;;;;;
03/10/2025;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;HOMEGA;100000,00;0,00;;FluxoAgata;;;;;
03/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,01;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
03/10/2025;NORTHSIDE;CUSTO DO ATIVO;SEGURANÇA;RONDA SECURITY LTDA;0,00;-80,00;Pagamento de boleto enviado para RONDA SECURITY LTDA;FluxoLifecon7;;;;;
03/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,41;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
04/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,28;0,00;;FluxoAgata;;;;;
04/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
05/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,27;0,00;;FluxoAgata;;;;;
06/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,00;0,00;;FluxoAgata;;;;;
06/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
06/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,39;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
07/10/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ;0,00;-570,00;Pix enviado para Antonovicz Contadores Ltda;FluxoAgata;;;;;
07/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,01;0,00;Valor de Rendimento Remunera+;FluxoAgata;;;;;
07/10/2025;ÁGATA;ADMINISTRAÇÃO;ASSESSORIA TÉCNICA;DAVID DOMBROSKI KUBITZ;0,00;-2500,00;Pix enviado para David Dombroski Kubitz;FluxoAgata;;;;;
07/10/2025;ÁGATA;ADMINISTRAÇÃO;VIAGEM;JOSE RENATO CELONI DOMBROSKI;0,00;-2500,00;Pix enviado para Jose Renato Celoni Dombroski;FluxoAgata;;;;;
07/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
07/10/2025;NORTHSIDE;ADMINISTRAÇÃO;ASSESSORIA CONTÁBIL;ANTONOVICZ CONTADORES LTDA;0,00;-2130,00;Pix enviado para Antonovicz Contadores Ltda;FluxoLifecon7;;;;;
07/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,42;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
08/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,03;0,00;;FluxoAgata;;;;;
08/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
08/10/2025;NORTHSIDE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,36;0,00;Valor de Rendimento Remunera+;FluxoLifecon7;;;;;
09/10/2025;ÁGATA;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;1,23;0,00;;FluxoAgata;;;;;
09/10/2025;ÁGATA;FINANCEIRO;APORTE DE CAPITAL SCP;HOMEGA;100000,00;0,00;Pix recebido de HOMEGA ADMINISTRACAO DE OBRAS LTDA;FluxoAgata;;;;;
09/10/2025;BARILOCHE;FINANCEIRO;RECEITA APLICAÇÕES FINANCEIRAS;BTG;0,02;0,00;RECEITA APLICAÇÕES FINANCEIRAS;FluxoBariloche;;;;;
